name,class
副神经节起源的肿瘤,其他常见病
副肿瘤性小脑变性,其他常见病
副肿瘤性脊髓病,其他常见病
副肿瘤性边缘系统脑炎,其他常见病
副银屑病,其他常见病
功能失调性子宫出血,其他常见病
功能性下丘脑性闭经,其他常见病
功能性胃肠病,其他常见病
加利福尼亚脑炎,其他常见病
动脉瘤,其他常见病
动脉瘤样骨囊肿,其他常见病
动脉硬化,其他常见病
动脉阻塞或狭窄视网膜病变,其他常见病
动静脉畸形,其他常见病
动静脉瘘,其他常见病
勃起功能障碍,其他常见病
勒夫勒心内膜炎,其他常见病
包涵体性结膜炎,其他常见病
包涵体肌炎与遗传性包涵体肌病,其他常见病
包茎,其他常见病
化妆品皮炎,其他常见病
化脓性关节炎,其他常见病
化脓性扁桃体炎,其他常见病
化脓性汗腺炎,其他常见病
化脓性盆腔血栓静脉炎,其他常见病
化脓性眼内炎,其他常见病
化脓性门静脉炎,其他常见病
化脓性颅骨骨髓炎,其他常见病
化脓性食管炎,其他常见病
医源性胆管损伤,其他常见病
十二指肠外瘘,其他常见病
十二指肠平滑肌肉瘤,其他常见病
十二指肠憩室,其他常见病
十二指肠损伤,其他常见病
十二指肠旁疝,其他常见病
十二指肠溃疡,其他常见病
十二指肠炎,其他常见病
十二指肠白点综合征,其他常见病
十二指肠类癌,其他常见病
十二指肠结核,其他常见病
十二指肠胃反流及胆汁反流性胃炎,其他常见病
十二指肠腺癌,其他常见病
十二指肠良性肿瘤,其他常见病
十二指肠静脉曲张,其他常见病
升主动脉瘤,其他常见病
半乳糖血症,其他常见病
半月线疝,其他常见病
单侧肾缺如,其他常见病
单克隆丙种球蛋白病伴周围神经病,其他常见病
单发脑梗死性痴呆,其他常见病
单房性骨囊肿,其他常见病
单眼双上转肌麻痹,其他常见病
单神经病与神经丛神经病,其他常见病
单纯性下肢静脉曲张,其他常见病
单纯性乳腺增生症,其他常见病
单纯性外阴炎,其他常见病
单纯性外阴阴道念珠菌病,其他常见病
单纯性孔源性视网膜脱离,其他常见病
单纯性寰枢椎脱位,其他常见病
单纯性肾囊肿,其他常见病
单纯性脊柱结核,其他常见病
单纯疱疹性葡萄膜炎,其他常见病
单纯疱疹病毒性肺炎,其他常见病
单纯疱疹病毒性角膜炎,其他常见病
单纯糠疹,其他常见病
卟啉病,其他常见病
卡他莫拉菌感染,其他常见病
卡斯钦—贝克病,其他常见病
卡普兰综合征,其他常见病
卡波西水痘样疹,其他常见病
卡波西肉瘤,其他常见病
卵巢两性母细胞瘤,其他常见病
卵巢冠囊肿,其他常见病
卵巢功能异常综合征,其他常见病
卵巢功能缺如综合征,其他常见病
卵巢卵黄囊瘤,其他常见病
卵巢囊肿,其他常见病
卵巢妊娠,其他常见病
卵巢宫内膜样肿瘤,其他常见病
卵巢小细胞癌,其他常见病
卵巢巧克力囊肿破裂,其他常见病
卵巢恶性中胚叶混合瘤,其他常见病
卵巢恶性腹膜间皮瘤,其他常见病
卵巢成熟畸胎瘤,其他常见病
卵巢无性细胞瘤,其他常见病
卵巢早衰,其他常见病
卵巢泡膜细胞瘤,其他常见病
卵巢浆液性肿瘤,其他常见病
卵巢环管状性索肿瘤,其他常见病
卵巢纤维瘤,其他常见病
卵巢纤维组织来源肿瘤,其他常见病
卵巢肌肉来源肿瘤,其他常见病
卵巢肿瘤破裂,其他常见病
卵巢良性肿瘤,其他常见病
卵巢过度刺激综合征,其他常见病
卵巢透明细胞肿瘤,其他常见病
卵巢重度水肿,其他常见病
卵巢颗粒细胞瘤,其他常见病
卵巢黄体囊肿破裂,其他常见病
卵巢黏液性肿瘤,其他常见病
卵泡囊肿,其他常见病
卵泡腺细胞增殖综合征,其他常见病
压疮,其他常见病
厌氧菌感染,其他常见病
厚皮性骨膜病,其他常见病
原位鳞状细胞癌,其他常见病
原卟啉病,其他常见病
原发性下肢深静脉瓣膜关闭不全,其他常见病
原发性中枢神经系统淋巴瘤,其他常见病
原发性十二指肠恶性淋巴瘤,其他常见病
原发性单克隆免疫球蛋白病,其他常见病
原发性单克隆球蛋白病肾损害,其他常见病
原发性卵巢绒癌,其他常见病
原发性婴幼儿型青光眼,其他常见病
原发性小肠淋巴管扩张症,其他常见病
原发性小肠溃疡,其他常见病
原发性小血管炎性肾损害,其他常见病
原发性巨球蛋白血症,其他常见病
原发性巨球蛋白血症肾损害,其他常见病
原发性开角型青光眼,其他常见病
原发性心脏横纹肌肉瘤,其他常见病
原发性慢性闭角型青光眼,其他常见病
原发性支气管肺癌,其他常见病
原发性混合型冷球蛋白血症性血管炎,其他常见病
原发性渗出性淋巴瘤,其他常见病
原发性甲状旁腺功能亢进症与肾病,其他常见病
原发性甲状旁腺机能亢进症,其他常见病
原发性甲状腺功能减退症,其他常见病
原发性甲状腺恶性淋巴瘤,其他常见病
原发性痛经,其他常见病
原发性癫痫,其他常见病
原发性皮肤免疫细胞瘤,其他常见病
原发性皮肤淀粉样病变,其他常见病
原发性皮肤结核综合征,其他常见病
原发性直立性低血压,其他常见病
原发性硬化性胆管炎,其他常见病
原发性纤维蛋白溶解症,其他常见病
原发性肝脂肪肉瘤,其他常见病
原发性肾上腺皮质功能减退症,其他常见病
原发性脾淋巴瘤,其他常见病
原发性腹膜炎,其他常见病
原发性血小板增多症,其他常见病
原发性视网膜色素变性,其他常见病
原发性输卵管癌,其他常见病
原发性醛固酮增多症,其他常见病
原发性阴道恶性淋巴瘤,其他常见病
原发性阿米巴脑膜脑炎,其他常见病
原发性限局性皮肤淀粉样变,其他常见病
原发性震颤,其他常见病
原发性食管恶性淋巴瘤,其他常见病
原发性食管恶性黑色素瘤,其他常见病
原发性骨淋巴瘤,其他常见病
原发性骨髓纤维化,其他常见病
原发性高脂蛋白血症与黄瘤增生病,其他常见病
原发性鼻腔淋巴瘤,其他常见病
原藻病,其他常见病
双侧感音神经性耳聋（人工耳蜗植入）,其他常见病
双分支阻滞,其他常见病
双向性室性心动过速,其他常见病
双相情感障碍,其他常见病
双胃,其他常见病
双胎妊娠,其他常见病
双胎输血综合征,其他常见病
反射性交感神经营养不良综合征,其他常见病
反射性躯体神经病,其他常见病
反应性关节炎,其他常见病
反流性咽喉炎,其他常见病
反流性肾病,其他常见病
反流食管炎,其他常见病
发作性嗜睡强食综合征,其他常见病
发作性睡病,其他常见病
发热,其他常见病
发育不良痣,其他常见病
发育性髋脱位（2岁以上）,其他常见病
变应性皮肤结节性血管炎,其他常见病
变应性皮肤血管炎,其他常见病
变应性肉芽肿,其他常见病
变应性鼻炎,其他常见病
变异型心绞痛,其他常见病
变异型预激综合征,其他常见病
变异性红斑角化病,其他常见病
变形杆菌肺炎,其他常见病
变形杆菌食物中毒,其他常见病
变态反应性结膜炎,其他常见病
变性性近视的眼底损害,其他常见病
变性近视的脉络膜萎缩,其他常见病
叠瓦癣,其他常见病
口周皮炎,其他常见病
口底多间隙感染,其他常见病
口腔带状疱疹,其他常见病
口腔扁平苔藓,其他常见病
口腔毛滴虫病,其他常见病
口腔疱疹,其他常见病
口腔癌,其他常见病
口腔白斑病,其他常见病
口腔红斑,其他常见病
口腔结核,其他常见病
口腔颌面部恶性黑素瘤,其他常见病
口腔颌面部浆细胞肉瘤,其他常见病
口腔颌面部软组织刺伤,其他常见病
口角炎,其他常见病
口蹄疫,其他常见病
史密斯骨折,其他常见病
右室心肌梗死,其他常见病
右心房与下腔静脉平滑肌瘤,其他常见病
叶酸缺乏,其他常见病
叶酸缺乏神经病,其他常见病
合进慢性鼻窦炎,其他常见病
后发性白内障,其他常见病
后天性动静脉瘘,其他常见病
后尿道瓣膜症,其他常见病
后葡萄膜炎,其他常见病
后部多形性角膜营养不良,其他常见病
吞入异物,其他常见病
吞噬功能缺陷病,其他常见病
听神经鞘瘤,其他常见病
呃逆,其他常见病
呕吐,其他常见病
呕吐物吸入,其他常见病
周围动脉栓塞,其他常见病
周期性瘫痪,其他常见病
呼吸暂停症,其他常见病
呼吸系统疾病伴发的精神障碍,其他常见病
呼吸肌疲劳症,其他常见病
呼吸衰竭,其他常见病
呼吸道合胞病毒感染,其他常见病
呼吸道合胞病毒肺炎,其他常见病
呼吸道异物,其他常见病
咳嗽变异型哮喘,其他常见病
咳嗽晕厥综合征,其他常见病
咽后壁脓肿,其他常见病
咽喉异物,其他常见病
咽喉痛,其他常见病
咽旁间隙感染,其他常见病
咽炎,其他常见病
咽白喉,其他常见病
咽结膜热,其他常见病
咽部及颈部食管闭合性损伤,其他常见病
咽部异物,其他常见病
咽部灼伤,其他常见病
咽食管憩室,其他常见病
咽鼓管炎,其他常见病
品他病,其他常见病
哮喘持续状态,其他常见病
唇炎,其他常见病
唇舌水肿及面瘫综合征,其他常见病
唇裂,其他常见病
唐氏综合征,其他常见病
喉 梗阻,其他常见病
喉咽恶性肿瘤,其他常见病
喉气管食管裂,其他常见病
喉部钝挫伤,其他常见病
嗅觉障碍,其他常见病
嗜人T淋巴细胞Ⅰ型所致的葡萄膜炎,其他常见病
嗜水气单胞菌感染,其他常见病
嗜水气单胞菌胃肠炎,其他常见病
嗜碱性粒细胞白血病,其他常见病
嗜酸性粒细胞增多—肌痛综合征,其他常见病
嗜酸性粒细胞白血病,其他常见病
嗜酸性腺瘤,其他常见病
嗜酸粒细胞增多症,其他常见病
嗜酸细胞性胃肠炎,其他常见病
嗜铬细胞瘤,其他常见病
嗜麦芽黄单胞菌肺炎,其他常见病
囊性肾病,其他常见病
囊虫病,其他常见病
四川并殖吸虫病,其他常见病
四肢血栓性浅静脉炎,其他常见病
四肢血管损伤,其他常见病
回归热,其他常见病
回旋状脉络膜视网膜萎缩,其他常见病
围术期伴发的精神障碍,其他常见病
围生期心肌病,其他常见病
围绝经期前后的外阴白色病变,其他常见病
围绝经期功能失调性子宫出血,其他常见病
围绝经期综合征,其他常见病
圆形糠疹,其他常见病
地中海热,其他常见病
地图舌,其他常见病
地方性克汀病,其他常见病
地方性斑疹伤寒,其他常见病
地霉菌病,其他常见病
坏死性筋膜炎,其他常见病
坏疽性脓皮病,其他常见病
坐骨疝,其他常见病
坐骨神经痛,其他常见病
坐骨神经盆腔出口狭窄症,其他常见病
垂体催乳素瘤,其他常见病
垂体卒中,其他常见病
垂体瘤,其他常见病
垂体腺瘤,其他常见病
埃利希体病,其他常见病
埃博拉病毒病,其他常见病
埃及血吸虫病,其他常见病
埃布斯坦综合征,其他常见病
埃莱尔—当洛综合征,其他常见病
基孔肯雅热病毒,其他常见病
基底核钙化症,其他常见病
基底细胞腺瘤,其他常见病
塞泽里综合征,其他常见病
增生性玻璃体视网膜病变,其他常见病
增龄性黄斑变性,其他常见病
声带息肉,其他常见病
壶腹周围癌,其他常见病
复发性卵巢恶性肿瘤,其他常见病
复发性外阴阴道念珠菌病,其他常见病
复发性多发性软骨炎伴发的葡萄膜炎,其他常见病
复发性多软骨炎,其他常见病
复发性多软骨炎性巩膜炎,其他常见病
复发性溃疡,其他常见病
复发性皮肤坏死性嗜酸粒细胞血管炎,其他常见病
复发性腹股沟疝,其他常见病
复发性腹膜后肿瘤,其他常见病
复发性风湿症,其他常见病
夏季皮炎,其他常见病
外伤后低颅压综合征,其他常见病
外伤后脑脂肪栓塞,其他常见病
外伤后颈内动脉闭塞,其他常见病
外伤性乳房脂肪坏死,其他常见病
外伤性乳房血肿,其他常见病
外伤性癫痫,其他常见病
外伤性白内障,其他常见病
外伤性硬膜下积液,其他常见病
外伤性脑积水,其他常见病
外伤性脑脊液漏,其他常见病
外伤性脑脓肿,其他常见病
外伤性脑膜炎,其他常见病
外伤性脾破裂,其他常见病
外伤性腹膜后出血或血肿,其他常见病
外伤性颈内动脉海绵窦瘘,其他常见病
外伤相关性青光眼,其他常见病
外层渗出性视网膜病变,其他常见病
外耳道胆脂瘤,其他常见病
外部性脑积水,其他常见病
外阴—阴道—牙龈综合征,其他常见病
外阴上皮样肉瘤,其他常见病
外阴丹毒,其他常见病
外阴乳头状瘤,其他常见病
外阴佩吉特病,其他常见病
外阴克罗恩病,其他常见病
外阴前庭炎,其他常见病
外阴卡波西肉瘤,其他常见病
外阴卵黄囊瘤,其他常见病
外阴基底细胞癌,其他常见病
外阴大汗腺瘤,其他常见病
外阴天疱疮,其他常见病
外阴平滑肌肉瘤,其他常见病
外阴急性蜂窝组织炎,其他常见病
外阴恶性淋巴瘤,其他常见病
外阴恶性神经鞘瘤,其他常见病
外阴恶性黑色素瘤,其他常见病
外阴早期浸润性鳞癌,其他常见病
外阴梅克尔细胞癌,其他常见病
外阴横纹肌肉瘤,其他常见病
外阴汗管瘤,其他常见病
外阴汗腺腺癌,其他常见病
外阴湿疹,其他常见病
外阴溃疡,其他常见病
外阴炎,其他常见病
外阴烧伤、烫伤和化学损伤,其他常见病
外阴疖病,其他常见病
外阴疣状黄瘤,其他常见病
外阴痛,其他常见病
外阴瘙痒症,其他常见病
外阴白色病变,其他常见病
外阴皮肤脂溢性皮炎,其他常见病
外阴硬化性苔藓,其他常见病
外阴神经性皮炎,其他常见病
外阴纤维瘤,其他常见病
外阴结核,其他常见病
外阴脂肪肉瘤,其他常见病
外阴腺鳞癌,其他常见病
外阴蛲虫病,其他常见病
外阴血吸虫病,其他常见病
外阴血管瘤,其他常见病
外阴表皮内瘤变,其他常见病
外阴象皮肿,其他常见病
外阴转移性癌,其他常见病
外阴银屑病,其他常见病
外阴阿米巴病,其他常见病
外阴黏膜白斑,其他常见病
外阴黑色棘皮症,其他常见病
多中心性网状组织细胞增生症,其他常见病
多发性内分泌肿瘤综合征I型,其他常见病
